ListingID,Title,UserID,baseurl,Price,AboutListing,HostName,MemberDate,Lat,Long,BookInstantly,Cancellation,OverallCounter,PageCounter,PageNumber,A_AC,A_Breakfast,A_CableTV,A_CarbonMonoxDetector,A_Doorman,A_Dryer,A_TV,A_Elevator,A_Essentials,A_Events,A_FamilyFriendly,A_FireExt,A_Fireplace,A_FirstAidKit,A_Gym,A_Heat,A_HotTub,A_Intercom,A_Internet,A_Kitchen,A_Parking,A_Pets,A_Pool,A_SafetyCard,A_Shampoo,A_SmokeDetector,A_Smoking,A_Washer,A_Wheelchair,P_Cleaning,P_Deposit,P_ExtraPeople,P_Monthly,P_Weekly,R_CI,R_acc,R_clean,R_comm,R_loc,R_val,RespRate,RespTime,S_Accomodates,S_Bathrooms,S_BedType,S_Bedrooms,S_CheckIn,S_Checkout,S_NumBeds,S_PropType,ShortDesc
198937,"Sunny, Large w/pkg by G.Gate Park ",971713,https://www.airbnb.com/s/San-Francisco--CA?page=41,179,,Kevin,Not Found,37.75553227843787,-122.47134749864684,No,Strict,410,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$70,$250,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
7631519,Amazing view in Lower Pac Heights,21380980,https://www.airbnb.com/s/San-Francisco--CA?page=41,119,,Benny,Not Found,37.78324190848655,-122.42831804447583,No,Flexible,451,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
        
        
      "
6338517,Private bed and bath in SOMA,1836827,https://www.airbnb.com/s/San-Francisco--CA?page=41,140,,New,Not Found,37.782246542637786,-122.39642438258105,No,Flexible,492,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$900,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
        
         · 1 review
      "
1999959,Stunning Views in Russian Hill!,1726785,https://www.airbnb.com/s/San-Francisco--CA?page=41,200,,Sid,Not Found,37.803995829066714,-122.4173885102152,No,Strict,533,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,4:00 PM,12:00 PM (noon),1,Apartment,"
        Private room
         · "
1919372,Jewel Box Studio in Hip NoPa,7361314,https://www.airbnb.com/s/San-Francisco--CA?page=41,175,,Art,Not Found,37.77570008739193,-122.43847173013019,No,Moderate,574,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$55,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,4:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
2558688,Private Room! Transpo! Parking!,10765395,https://www.airbnb.com/s/San-Francisco--CA?page=41,85,,Robert,Not Found,37.73129851619203,-122.44276476439668,No,Strict,615,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$50 / night after the first guest,Not Found,$450,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,House,"
        Private room
         · "
3924638,Private room in the center SoMa ,2841466,https://www.airbnb.com/s/San-Francisco--CA?page=41,94,,George,Not Found,37.77811624550418,-122.41221442150969,No,Moderate,656,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$35,Not Found,$20 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Not Found,1,3:00 PM,11:00 AM,2,Apartment,"
        Private room
         · "
2432104,"Clean,Cozy, Garden private room",26952,https://www.airbnb.com/s/San-Francisco--CA?page=41,70,,Jennifer,Not Found,37.727082978959736,-122.46983673844079,No,Strict,697,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,$150,$15 / night after the first guest,Not Found,$450,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Futon,1,3:00 PM,11:00 AM,1,House,"
        Private room
         · "
252867,Potrero Hill Condo with View of Bay,1327890,https://www.airbnb.com/s/San-Francisco--CA?page=41,200,,Susi & Matt,Not Found,37.75888606618256,-122.39538804401353,No,Moderate,738,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$90,$500,$20 / night after 4 guests,Not Found,$1250,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,6,1,Not Found,3,Not Found,Not Found,4,Condominium,"
        Entire home/apt
         · "
5402859,Priv.Bedroom/Priv.Bathroom nr Ocean,10573197,https://www.airbnb.com/s/San-Francisco--CA?page=42,68,,Beverly,Not Found,37.77339011135338,-122.49987746474497,No,Strict,42,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,$200,$15 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,4:00 PM,9:00 AM,1,House,"
        Private room
         · "
4825603,Gorgeous convenient Castro 2BR,1513521,https://www.airbnb.com/s/San-Francisco--CA?page=42,240,,Tom,Not Found,37.76252159031051,-122.43282474900228,No,Moderate,84,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,No Charge,Not Found,$1100,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,2,3:00 PM,12:00 PM (noon),2,Apartment,"
        Entire home/apt
         · "
4924665,Fisherman's Wharf NYE - 12/30 - 1/3,25366072,https://www.airbnb.com/s/San-Francisco--CA?page=42,400,,Karen,Not Found,37.80594494659041,-122.41985899911377,No,Moderate,126,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$2800,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Not Found,1,Not Found,11:00 AM,2,Apartment,"
        Entire home/apt
        
         · 1 review
      "
1724819,Vistas & Zen above SF/ Twin Peaks,9091173,https://www.airbnb.com/s/San-Francisco--CA?page=42,399,,Natasha,Not Found,37.758598416557184,-122.45049043546382,No,Strict,168,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$80,$300,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,2,Not Found,2,3:00 PM,11:00 AM,2,House,"
        Entire home/apt
         · "
4251332,Very Best Location!,2792001,https://www.airbnb.com/s/San-Francisco--CA?page=42,179,,Valerie,Not Found,37.78470719826875,-122.46451947771254,No,Strict,210,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$65,$99,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,1,3:00 PM,11:00 AM,2,Apartment,"
        Entire home/apt
         · "
1863106,Centrally Located Mission Room,3713398,https://www.airbnb.com/s/San-Francisco--CA?page=42,79,,Yong,Not Found,37.76724431964386,-122.42128917828595,No,Moderate,252,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$45,$300,$34 / night after the first guest,Not Found,$599,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
         · "
4172044,Charming Eclectic Bedroom in SoMa.,21646481,https://www.airbnb.com/s/San-Francisco--CA?page=42,95,,Michael,Not Found,37.78179203208105,-122.39897451341007,No,Moderate,294,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,$200,$30 / night after the first guest,Not Found,$800,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,Apartment,"
        Private room
         · "
4902063,Modern Room Near Union Square (12),25176023,https://www.airbnb.com/s/San-Francisco--CA?page=42,109,,Tony,Not Found,37.78660239419964,-122.41538756294393,No,Moderate,336,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,$200,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,2,Not Found,1,2:00 PM,11:00 AM,2,Apartment,"
        Private room
         · "
1206233,In the Heart of Haight/Ashbury # 5,4677165,https://www.airbnb.com/s/San-Francisco--CA?page=42,79,,Ashirvadam,Not Found,37.771676250600294,-122.44914565142433,No,Strict,378,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,$200,$10 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,Not Found,Real Bed,1,5:00 PM,11:00 AM,1,Apartment,"
        Private room
         · "
2585167,Beautiful flat in SF,13236139,https://www.airbnb.com/s/San-Francisco--CA?page=42,200,,Mike & Shirley,Not Found,37.77267633075199,-122.4396098373431,No,Moderate,420,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Futon,1,Not Found,Not Found,1,Apartment,"
        Entire home/apt
         · "
5431540,Nice bedroom in sunset district ,28174290,https://www.airbnb.com/s/San-Francisco--CA?page=42,99,,Ali,Not Found,37.74627737368023,-122.47857370953184,No,Strict,462,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,10:00 AM,4:00 PM,1,House,"
        Private room
        
         · 1 review
      "
7936656,Bernal Heights Home,41852607,https://www.airbnb.com/s/San-Francisco--CA?page=42,540,,Benjamin,Not Found,37.739093214954394,-122.4105466148753,No,Strict,504,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$3000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,5,2,Not Found,3,Not Found,Not Found,2,House,"
        Entire home/apt
        
        
      "
7239576,Spacious Master Bedroom,37904792,https://www.airbnb.com/s/San-Francisco--CA?page=42,99,,Anna,Not Found,37.71628158758562,-122.47204525132462,No,Flexible,546,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$600,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
         · "
2401034,Spacious Studio in The Heart of SF!,10664591,https://www.airbnb.com/s/San-Francisco--CA?page=42,129,,Justin,Not Found,37.782267967987565,-122.4086741155103,No,Moderate,588,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$61,$100,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,3:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
6007099,Private room in a beautiful SF Flat,1233834,https://www.airbnb.com/s/San-Francisco--CA?page=42,80,,Liza,Not Found,37.775008006317734,-122.48822003797997,No,Flexible,630,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$20 / night after the first guest,Not Found,$525,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1.5,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
         · "
5057179,Beautiful 1 bedroom 1 bath Condo,1708999,https://www.airbnb.com/s/San-Francisco--CA?page=42,275,,Maggie,Not Found,37.77060911561094,-122.41797781012546,No,Flexible,672,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Entire home/apt
        
        
      "
8125411,Victorian Apartment,5628914,https://www.airbnb.com/s/San-Francisco--CA?page=42,287,,Dan,Not Found,37.76483903254165,-122.428752033621,No,Strict,714,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$130,$250,$50 / night after 5 guests,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,7,2,Not Found,3,3:00 PM,11:00 AM,3,Apartment,"
        Entire home/apt
        
        
      "
1525137,Modern Edwardian in Pacific Heights,7390100,https://www.airbnb.com/s/San-Francisco--CA?page=42,210,,Dion,Not Found,37.785618275916654,-122.44804816821818,No,Strict,756,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$80,Not Found,$20 / night after 2 guests,Not Found,$1400,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,Apartment,"
        Entire home/apt
         · "
1133372,"Sunny 2BD Glen Park Victorian, Yard",6217406,https://www.airbnb.com/s/San-Francisco--CA?page=43,150,,Tara,Not Found,37.73845908978114,-122.42951453751847,No,Moderate,43,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$950,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,2,3:00 PM,12:00 PM (noon),3,Condominium,"
        Entire home/apt
         · "
760539,"Sunny, Large Mission Room Near BART",3713398,https://www.airbnb.com/s/San-Francisco--CA?page=43,89,,Yong,Not Found,37.76753420880434,-122.42187693817117,No,Strict,86,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$45,$300,$34 / night after the first guest,Not Found,$599,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
         · "
949605,Clean & Bright Rm in Victorian Flat,403810,https://www.airbnb.com/s/San-Francisco--CA?page=43,95,,Natasha,Not Found,37.773037663911424,-122.4319205507112,No,Strict,129,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,$100,$10 / night after the first guest,Not Found,$650,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
         · "
2074584,Clean and Modern Mission Cottage,301914,https://www.airbnb.com/s/San-Francisco--CA?page=43,206,,Autumn And Richie,Not Found,37.760252514271706,-122.4166306601792,No,Strict,172,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,No Charge,Not Found,$1300,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,3:00 PM,11:00 AM,1,House,"
        Entire home/apt
         · "
4269228,"Modern Apt, views of SF Golden Gate",22161683,https://www.airbnb.com/s/San-Francisco--CA?page=43,140,,Brad,Not Found,37.783202042650686,-122.4281626344583,No,Flexible,215,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,Not Found,$25 / night after the first guest,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,Apartment,"
        Private room
        
         · 1 review
      "
6092049,Castro Oasis - Newly Re-done,31615642,https://www.airbnb.com/s/San-Francisco--CA?page=43,238,,Dan,Not Found,37.75607601777165,-122.43801135995676,No,Moderate,258,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$55,$550,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,3:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
545585,LOCATION + VIEWS = LUXURY,2682061,https://www.airbnb.com/s/San-Francisco--CA?page=43,199,,Jose,Not Found,37.797094517184604,-122.4103305141681,No,Strict,301,7,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,$150,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,3:00 PM,11:00 AM,1,Apartment,"
        Private room
         · "
504643,Cozy Furnished Private Apartment ,2488982,https://www.airbnb.com/s/San-Francisco--CA?page=43,150,,Vi,Not Found,37.75740743667165,-122.48609550323242,No,Strict,344,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$65,$350,$25 / night after the first guest,Not Found,$950,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,House,"
        Entire home/apt
         · "
6662128,"B1 Broadway st. financial,chinatown",204441,https://www.airbnb.com/s/San-Francisco--CA?page=43,129,,Gary,Not Found,37.79895390798477,-122.40473010738579,No,Strict,387,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15,$300,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,11:00 AM,1,Apartment,"
        Private room
         · "
2093695,Light filled Garden Private room,26952,https://www.airbnb.com/s/San-Francisco--CA?page=43,80,,Jennifer,Not Found,37.72454947957495,-122.46912936516621,No,Strict,430,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,$150,$15 / night after the first guest,Not Found,$480,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,House,"
        Private room
         · "
1594318,1 Bedroom Victorian Gem with Deck,524907,https://www.airbnb.com/s/San-Francisco--CA?page=43,125,,Ian,Not Found,37.74648619180313,-122.41812966773759,No,Moderate,473,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,$350,Not Found,Not Found,$675,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
8171719,Huge Fancy City Loft Amazing Views,43126477,https://www.airbnb.com/s/San-Francisco--CA?page=43,241,,Rhiannon,Not Found,37.78449848726399,-122.42171020150943,No,Flexible,516,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,6,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Entire home/apt
        
        
      "
8007561,"Sunny, Central & Super Clean Studio",6065334,https://www.airbnb.com/s/San-Francisco--CA?page=43,129,,David,Not Found,37.794337349045136,-122.43260739816373,No,Strict,559,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$75,$250,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,0,Not Found,Not Found,1,Apartment,"
        Entire home/apt
        
         · 1 review
      "
2847155,"Sweet Suite: Private, Quiet, Close",6540173,https://www.airbnb.com/s/San-Francisco--CA?page=43,129,,Nicholas,Not Found,37.73760096954324,-122.432127272309,No,Strict,602,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$55,$150,$15 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,House,"
        Entire home/apt
         · "
5682184,Artist's retreat,345112,https://www.airbnb.com/s/San-Francisco--CA?page=43,115,,Loretta,Not Found,37.7772906957241,-122.48612617894445,No,Moderate,645,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$35,$350,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,4:00 PM,10:00 AM,1,House,"
        Private room
         · "
4526608,"Unique, Private Retro SF Space",746254,https://www.airbnb.com/s/San-Francisco--CA?page=43,95,,Chris And Tex,Not Found,37.73429683391524,-122.38795042394402,No,Strict,688,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15,Not Found,$10 / night after the first guest,Not Found,$550,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,1,3:00 PM,11:00 AM,3,House,"
        Entire home/apt
         · "
7810254,Spacious Top Floor Condo near MUNI,4184115,https://www.airbnb.com/s/San-Francisco--CA?page=43,320,,Jeff,Not Found,37.74094550262811,-122.42124240666392,No,Moderate,731,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$75,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,5,1,Not Found,2,9:00 AM,5:00 PM,2,Apartment,"
        Entire home/apt
        
         · 1 review
      "
6324586,Lovely Family Friendly Mission Flat,32912359,https://www.airbnb.com/s/San-Francisco--CA?page=43,175,,Laura,Not Found,37.750435769635516,-122.41010167350366,No,Moderate,774,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$75,$500,No Charge,Not Found,$800,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,3,1.5,Not Found,2,4:00 PM,Not Found,2,Apartment,"
        Entire home/apt
        
         · 1 review
      "
2170688,The Art Pad - Noe Valley studio gem,9465457,https://www.airbnb.com/s/San-Francisco--CA?page=44,200,,Marina,Not Found,37.745608560489444,-122.42562205033332,No,Strict,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$90,$300,$15 / night after 2 guests,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Real Bed,0,3:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
845480, Master bedroom with private bath,4393613,https://www.airbnb.com/s/San-Francisco--CA?page=44,69,,Delores,Not Found,37.70884574546091,-122.43076796235307,No,Strict,88,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,$100,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,11:00 AM,1,House,"
        Private room
         · "
727969,Lovely Garden Suite in Sunny Noe  ,3729230,https://www.airbnb.com/s/San-Francisco--CA?page=44,200,,Grace & Steve,Not Found,37.75660197417639,-122.43108041447545,No,Moderate,132,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$90,$500,$25 / night after 2 guests,Not Found,$1350,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,5,1,Real Bed,1,4:00 PM,12:00 PM (noon),1,House,"
        Entire home/apt
         · "
625655,Sunny San Francisco Bed & Bath,2823146,https://www.airbnb.com/s/San-Francisco--CA?page=44,99,,Brigitte,Not Found,37.72722570787312,-122.43915097515507,No,Flexible,176,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$29,Not Found,$10 / night after the first guest,Not Found,$599,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,4:00 PM,11:00 AM,1,Not Found,"
        Private room
         · "
1126710,Palace of the Soul Cozy Sanctuary,791253,https://www.airbnb.com/s/San-Francisco--CA?page=44,115,,Elizabeth,Not Found,37.77870019005842,-122.45481777000323,No,Strict,220,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,$150,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,4:00 PM,11:00 AM,1,House,"
        Private room
         · "
7825894,Studio with beautiful garden,33688991,https://www.airbnb.com/s/San-Francisco--CA?page=44,166,,Holly,Not Found,37.79746469116786,-122.42292753095093,No,Moderate,264,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,0,3:00 PM,12:00 PM (noon),1,Apartment,"
        Entire home/apt
        
         · 1 review
      "
4857370,Charming Studio in Nob Hill,7373648,https://www.airbnb.com/s/San-Francisco--CA?page=44,149,,Chris,Not Found,37.79056584974082,-122.41819734570625,No,Moderate,308,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,$100,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,3:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
